episode,return_mean
2624,1.5273
2648,1.1524
2672,1.0754
2696,0.6758
2720,0.5146
2744,0.3042
2768,0.3412
2792,0.5579
2816,0.6712
2840,0.8106
2864,0.6496
2888,0.6239
2912,0.639
2936,0.7443
2960,0.7245
2984,0.8466
3008,0.8014
3032,0.7401
3056,0.5479
3080,0.7529
3104,0.7336
3128,0.6422
3152,0.6338
3176,0.6212
3200,0.4847
3224,0.5079
3248,0.7842
3272,0.9206
3296,1.0271
3320,1.3019
3344,1.1851
3368,1.0193
3392,0.9526
3416,0.825
3440,0.6588
3464,0.603
3488,0.6129
3512,0.5428
3536,0.528
3560,0.268
3584,0.4889
3608,0.7023
3632,0.8105
3656,0.8405
3680,0.9934
3704,0.7425
3728,0.5679
3752,0.5409
3776,0.7476
3800,0.9632
3824,1.2969
3848,1.2613
3872,1.4097
3896,1.2956
3920,1.1096
3944,1.053
3968,1.1764
3992,1.1116
4016,1.1753
4040,1.1527
4064,1.0519
4088,1.2975
4112,1.2361
4136,1.2824
4160,1.3211
4184,1.4009
4208,1.0966
4232,0.8428
4256,0.7163
4280,0.8066
4304,0.7337
4328,0.6855
4352,1.0879
4376,0.9086
4400,0.7311
4424,0.5377
4448,0.506
4472,0.1866
4496,0.2463
4520,0.276
4544,0.6976
4568,0.7523
4592,1.0105
4616,1.1627
4640,1.1578
4664,0.8109
4688,0.9599
4712,0.7793
4736,0.6085
4760,0.6739
4784,0.9102
4808,0.7091
4832,0.8485
4856,0.9642
4880,0.9472
4904,0.7563
4928,0.7467
4952,0.6172
4976,0.7382
5000,0.6681
5024,0.7891
5048,0.818
5072,0.7624
5096,0.7141
5120,0.8394
5144,0.9771
5168,0.9527
5192,0.9621
5216,0.8164
5240,0.7209
5264,0.7338
5288,0.559
5312,0.6358
5336,0.7506
5360,0.7959
5384,0.8001
5408,1.1731
5432,1.2729
5456,1.4784
5480,1.6185
5504,1.4882
5528,1.2282
5552,1.1783
5576,0.9592
5600,0.8167
5624,0.5022
5648,0.635
5672,0.4897
5696,0.4879
5720,0.486
5744,0.6548
5768,0.7812
5792,0.7264
5816,0.7863
5840,0.9579
5864,0.9981
5888,0.8563
5912,0.9117
5936,0.8742
5960,0.637
5984,0.6505
6008,0.725
6032,0.8734
6056,0.854
6080,0.9058
6104,0.9995
6128,0.8773
6152,0.7562
6176,0.519
6200,0.4924
6224,0.4204
6248,0.2987
6272,0.4722
6296,0.6108
6320,0.8562
6344,0.8968
6368,1.2243
6392,1.0391
6416,1.1154
6440,0.8924
6464,0.795
6488,0.4894
6512,0.5806
6536,0.4284
6560,0.4038
6584,0.6045
6608,0.7451
6632,0.819
6656,1.1402
6680,1.2025
6704,1.1671
6728,1.1825
6752,0.9487
6776,0.7754
6800,0.9436
6824,0.8533
6848,1.0501
6872,1.1089
6896,1.2475
6920,0.9687
6944,1.1157
6968,0.8054
6992,0.7825
7016,0.6679
7040,0.8417
7064,0.7339
7088,1.0008
7112,1.0541
7136,0.8657
7160,0.7654
7184,0.7759
7208,0.8221
7232,0.8644
7256,1.0653
7280,1.0239
7304,1.2162
7328,1.1093
7352,1.4656
7376,1.4939
7400,1.442
7424,1.2385
7448,1.1228
7472,0.6373
7496,0.7749
7520,0.9947
7544,1.1472
7568,1.1255
7592,1.2047
7616,0.9513
7640,0.9058
7664,0.7538
7688,0.6949
7712,0.8177
7736,1.081
7760,0.9056
7784,0.7647
7808,0.79
7832,0.5961
7856,0.3724
7880,0.5039
7904,0.7822
7928,0.7659
7952,0.7795
7976,0.7826
8000,0.7589
8024,0.3765
8048,0.4573
8072,0.6306
8096,0.6698
8120,0.7709
8144,0.8022
8168,0.8824
8192,0.7679
8216,0.8503
8240,0.9737
8264,1.0976
8288,0.9788
8312,0.9647
8336,0.7135
8360,0.4794
8384,0.465
8408,0.4777
8432,0.7148
8456,0.8736
8480,0.9191
8504,0.9914
8528,0.9759
8552,0.733
8576,0.6756
8600,0.9035
8624,1.1297
8648,1.114
8672,1.2001
8696,1.0974
8720,0.8473
8744,0.7445
8768,0.9179
8792,0.8474
8816,1.0766
8840,1.1349
8864,0.8672
8888,0.8071
8912,0.7219
8936,0.7117
8960,0.6947
8984,0.9008
9008,0.7062
9032,1.0058
9056,0.822
9080,0.5885
9104,0.3535
9128,0.7006
9152,0.4142
9176,0.438
9200,0.5903
9224,0.7384
9248,0.3616
9272,0.4533
9296,0.5828
9320,0.6337
9344,0.8352
9368,0.8475
9392,0.8157
9416,0.8453
9440,0.6737
9464,0.779
9488,0.8372
9512,0.8625
9536,0.6417
9560,0.8794
9584,0.634
9608,1.0216
9632,1.0057
9656,1.3674
9680,1.4534
9704,1.2158
9728,0.7746
9752,1.1647
9776,1.0074
9800,0.7438
9824,0.8378
9848,0.925
9872,0.4715
9896,0.3345
9920,0.3326
9944,0.3165
9968,0.3839
9992,0.5379
10016,0.7735
10040,0.9005
10064,0.8329
10088,0.752
10112,0.4993
10136,0.396
10160,0.1993
10184,0.4351
10208,0.3847
10232,0.6163
10256,0.4242
10280,0.4489
10304,0.582
10328,0.6057
10352,0.4795
10376,0.7239
10400,0.7782
10424,0.5156
10448,0.5823
10472,0.5338
10496,0.3983
10520,0.4541
10544,0.392
10568,0.417
10592,0.5203
10616,0.3672
10640,0.2396
10664,0.3377
10688,0.1264
10712,0.4491
10736,0.4673
10760,0.3982
10784,0.4108
10808,0.5805
10832,0.2296
10856,0.4904
10880,0.7657
10904,0.767
10928,0.838
10952,1.0339
10976,0.9577
11000,0.7126
11024,0.7663
11048,0.6693
11072,0.4993
11096,0.4091
11120,0.6907
11144,0.5764
11168,0.5612
11192,0.8697
11216,0.9344
11240,0.8032
11264,0.9321
11288,0.9299
11312,0.556
11336,0.6092
11360,0.4723
11384,0.3409
11408,0.44
11432,0.5487
11456,0.5449
11480,0.6598
11504,0.517
11528,0.3899
11552,0.4308
11576,0.4067
11600,0.3716
11624,0.4954
11648,0.6878
11672,0.6905
11696,0.5732
11720,0.6685
11744,0.6767
11768,0.4975
11792,0.3863
11816,0.2627
11840,0.0469
11864,0.1606
11888,0.3432
11912,0.2765
11936,0.471
11960,0.522
11984,0.5138
12008,0.3458
12032,0.3313
12056,0.2755
12080,0.4109
12104,0.5273
12128,0.7043
12152,0.7482
12176,0.8487
12200,1.1956
12224,0.9529
12248,0.9326
12272,1.3951
12296,1.4131
12320,0.9212
12344,1.3241
12368,1.1226
12392,0.6625
12416,0.7192
12440,0.8752
12464,0.6708
12488,0.665
12512,0.7545
12536,0.5751
12560,0.4666
12584,0.643
12608,0.8254
12632,0.7166
12656,0.9149
12680,0.8759
12704,0.6823
12728,0.4791
12752,0.654
12776,0.6299
12800,0.8624
12824,0.6801
12848,0.7617
12872,0.6599
12896,0.5066
12920,0.3353
12944,0.532
12968,0.4673
12992,0.4476
13016,0.6647
13040,0.6063
13064,0.632
13088,0.6216
13112,0.7771
13136,0.5974
13160,1.0012
13184,1.0605
13208,1.1663
13232,1.2429
13256,1.2489
13280,1.0311
13304,0.6821
13328,0.6617
13352,0.6425
13376,0.6093
13400,0.5074
13424,0.7428
13448,0.7348
13472,0.6072
13496,0.8377
13520,0.9723
13544,1.0524
13568,1.0704
13592,1.1233
13616,0.959
13640,1.1774
13664,1.0159
13688,1.0161
13712,0.8357
13736,1.0407
13760,0.7108
13784,0.8936
13808,0.9724
13832,1.1718
13856,1.0084
13880,1.0269
13904,0.8998
13928,0.9271
13952,1.0588
13976,0.8921
14000,1.0315
14024,0.9748
14048,0.8322
14072,0.6451
14096,0.6284
14120,0.4742
14144,0.542
14168,0.8011
14192,1.0628
14216,1.1445
14240,1.2033
14264,1.1812
14288,1.1205
14312,0.676
14336,0.778
14360,0.6707
14384,0.5796
14408,0.439
14432,0.695
14456,0.4935
14480,0.5642
14504,0.6705
14528,0.7607
14552,0.7207
14576,0.7241
14600,0.7553
14624,0.7659
14648,0.848
14672,0.8784
14696,1.0834
14720,0.8633
14744,0.7371
14768,0.7878
14792,0.7733
14816,0.6465
14840,0.7845
14864,0.9705
14888,0.76
14912,0.783
14936,0.8637
14960,0.9778
14984,0.9684
15008,1.0073
15032,0.8877
15056,0.8972
15080,0.8321
15104,0.8315
15128,1.0061
15152,1.0146
15176,1.0701
15200,0.9345
15224,0.7673
15248,0.5944
15272,0.7621
15296,0.6685
15320,0.776
15344,1.0721
15368,1.0214
15392,0.8516
15416,0.8482
15440,0.786
15464,0.4751
15488,0.4391
15512,0.4337
15536,0.4595
15560,0.2798
15584,0.1807
15608,0.291
15632,0.2175
15656,0.1179
15680,0.3283
15704,0.3755
15728,0.1969
15752,0.2262
15776,0.3226
15800,0.5643
15824,0.7384
15848,0.9563
15872,0.8364
15896,0.6837
15920,0.6091
15944,0.8011
15968,0.5934
15992,0.9582
16016,1.3017
16040,1.4571
16064,1.1585
16088,1.31
16112,1.1971
16136,0.9973
16160,0.6839
16184,0.6045
16208,0.6064
16232,0.5554
16256,0.5015
16280,0.4909
16304,0.5912
16328,0.6066
16352,0.515
16376,0.4787
16400,0.9414
16424,1.0147
16448,0.8017
16472,0.9192
16496,1.0233
16520,0.733
16544,0.6505
16568,0.7793
16592,0.7381
16616,0.5669
16640,0.3607
16664,0.3621
16688,0.282
16712,0.1696
16736,0.1749
16760,0.2418
16784,0.2378
16808,0.257
16832,0.3105
16856,0.6318
16880,0.64
16904,0.7395
16928,0.6713
16952,0.9464
16976,0.7357
17000,0.7148
17024,0.516
17048,0.6147
17072,0.4191
17096,0.532
17120,0.4111
17144,0.6456
17168,0.6917
17192,0.6133
17216,0.7026
17240,1.0114
17264,1.0763
17288,1.0195
17312,0.9857
17336,0.7485
17360,0.5635
17384,0.2715
17408,0.3521
17432,0.3149
17456,0.4848
17480,0.5924
17504,0.7336
17528,0.6191
17552,0.8555
17576,0.605
17600,0.7334
17624,0.6221
17648,0.7293
17672,0.5931
17696,0.7625
17720,0.5348
17744,0.7525
17768,0.7841
17792,0.7814
17816,0.7218
17840,0.7554
17864,0.7224
17888,0.7725
17912,0.7975
17936,0.9192
17960,0.9236
17984,0.8401
18008,0.965
18032,0.9006
18056,0.8376
18080,0.7365
18104,0.8482
18128,0.7653
18152,0.9277
18176,1.0312
18200,1.1305
18224,0.9578
18248,0.7182
18272,0.6163
18296,0.4754
18320,0.416
18344,0.458
18368,0.4537
18392,0.4064
18416,0.4266
18440,0.4161
18464,0.385
18488,0.4185
18512,0.6612
18536,0.7972
18560,0.9059
18584,0.9961
18608,1.1362
18632,1.0153
18656,0.8343
18680,0.6765
18704,0.5818
18728,0.433
18752,0.6575
18776,0.7383
18800,1.0257
18824,1.1097
18848,1.0688
18872,0.8921
18896,0.7668
18920,0.6798
18944,0.5386
18968,0.7037
18992,0.4944
19016,0.6593
19040,0.6689
19064,0.6653
19088,0.5218
19112,0.5688
19136,0.4136
19160,0.3065
19184,0.3955
19208,0.6183
19232,0.5924
19256,0.7321
19280,0.7955
19304,0.9881
19328,0.7669
19352,0.9052
19376,1.1588
19400,0.935
19424,0.6081
19448,0.8042
19472,0.7458
19496,0.6307
19520,0.7285
19544,0.9781
19568,0.8717
19592,0.8014
19616,0.5539
19640,0.8002
19664,0.8398
19688,0.8833
19712,1.047
19736,0.9362
19760,0.7724
19784,0.7401
19808,0.777
19832,0.5297
19856,0.9657
19880,0.9475
19904,0.6858
19928,0.7395
19952,1.0561
19976,0.881
20000,0.7653
20024,0.7974
20048,0.8195
20072,0.6074
20096,0.5597
20120,0.5805
20144,0.6657
20168,0.5427
20192,0.6311
20216,0.6634
20240,0.7472
20264,0.926
20288,1.1564
20312,1.2114
20336,1.1267
20360,1.1885
20384,0.8283
20408,0.4498
20432,0.2855
20456,0.086
20480,0.0828
20504,0.2663
20528,0.6642
20552,0.6518
20576,0.9972
20600,1.0242
20624,1.0287
20648,0.7404
20672,0.9253
20696,0.7607
20720,0.5423
20744,0.5292
20768,0.8235
20792,0.5702
20816,0.5447
20840,0.7098
20864,0.6672
20888,0.2415
20912,0.4471
20936,0.793
