episode,return_mean
4152,6.8525
4176,7.3727
4200,7.482
4224,7.6097
4248,8.4008
4272,8.4611
4296,8.4591
4320,8.7801
4344,9.1607
4368,9.3294
4392,9.6365
4416,10.2548
4440,10.6639
4464,10.6568
4488,10.256
4512,10.0307
4536,9.5264
4560,9.2159
4584,9.0808
4608,9.1115
4632,8.3216
4656,7.684
4680,7.3673
4704,7.0181
4728,6.0126
4752,5.4391
4776,4.9987
4800,4.5939
4824,4.196
4848,4.406
4872,4.5976
4896,5.0985
4920,5.1085
4944,5.2107
4968,5.0348
4992,5.0487
5016,4.7657
5040,4.8342
5064,4.8882
5088,4.9835
5112,4.8299
5136,4.9175
5160,5.2474
5184,5.2477
5208,5.4679
5232,5.5633
5256,5.8725
5280,6.0884
5304,6.3149
5328,7.1159
5352,7.9148
5376,8.448
5400,8.78
5424,9.4592
5448,9.2446
5472,9.7414
5496,9.2448
5520,8.3927
5544,8.7453
5568,9.4572
5592,9.0909
5616,9.5938
5640,10.3281
5664,9.1322
5688,8.8762
5712,9.2574
5736,9.646
5760,9.7393
5784,10.2166
5808,9.5089
5832,8.8717
5856,7.9986
5880,7.6501
5904,7.4094
5928,7.5049
5952,7.0641
5976,7.523
6000,6.9693
6024,6.8732
6048,6.173
6072,6.3942
6096,5.6477
6120,5.6524
6144,5.4515
6168,5.4799
6192,5.4354
6216,5.4214
6240,5.3069
6264,4.9741
6288,5.0305
6312,4.9997
6336,4.8434
6360,4.8602
6384,4.8346
6408,4.9321
6432,4.4436
6456,4.4174
6480,4.3503
6504,4.4818
6528,4.3904
6552,4.368
6576,4.2786
6600,4.2232
6624,3.999
6648,4.0739
6672,4.0786
6696,4.3551
6720,4.3302
6744,4.4632
6768,4.2435
6792,4.2274
6816,3.9093
6840,3.9308
6864,3.8395
6888,3.9388
6912,3.9851
6936,4.1921
6960,4.2524
6984,4.418
7008,4.3977
7032,4.5849
7056,4.5228
7080,5.0667
7104,5.4266
7128,5.4247
7152,5.6508
7176,6.0548
7200,5.7512
7224,5.5242
7248,5.5756
7272,5.8188
7296,6.1732
7320,6.4179
7344,6.7251
7368,6.8432
7392,6.5935
7416,6.4296
7440,6.5078
7464,6.659
7488,6.7941
7512,6.8069
7536,7.0321
7560,7.03
7584,6.4024
7608,6.1665
7632,6.3664
7656,6.6374
7680,6.9308
7704,7.913
7728,8.4196
7752,8.6552
7776,7.7851
7800,7.7728
7824,7.4357
7848,7.2497
7872,6.9654
7896,7.3236
7920,7.392
7944,7.1285
7968,7.3373
7992,7.5746
8016,8.0021
8040,7.5728
8064,8.2026
8088,8.3362
8112,8.1612
8136,8.2548
8160,8.5275
8184,8.4504
8208,8.7754
8232,8.4115
8256,7.6036
8280,7.8381
8304,7.3425
8328,6.6066
8352,7.1107
8376,7.3498
8400,6.6745
8424,6.5841
8448,6.488
8472,5.9576
8496,5.9405
8520,5.8048
8544,5.601
8568,5.3246
8592,5.1755
8616,4.464
8640,4.2941
8664,4.1195
8688,4.184
8712,4.0517
8736,4.1423
8760,3.9963
8784,4.1514
8808,4.125
8832,4.3538
8856,4.4905
8880,4.8119
8904,4.8757
8928,5.0731
8952,4.9649
8976,4.816
9000,4.6587
9024,4.4849
9048,4.4571
9072,4.5007
9096,4.5244
9120,4.4735
9144,4.5116
9168,4.4472
9192,4.7574
9216,4.9332
9240,5.0214
9264,4.969
9288,4.8603
9312,4.35
9336,4.1844
9360,4.0179
9384,4.099
9408,4.2176
9432,4.3311
9456,4.58
9480,4.7783
9504,4.8529
9528,4.7691
9552,4.7608
9576,4.5242
9600,4.5974
9624,4.3978
9648,4.502
9672,4.5599
9696,4.7555
9720,4.7284
9744,4.5794
9768,4.613
9792,4.486
9816,4.4177
9840,4.5391
9864,4.7062
9888,4.4476
9912,4.4823
9936,4.4655
9960,4.1926
9984,4.4543
10008,4.6088
10032,4.9233
10056,4.9589
10080,4.9451
10104,4.8378
10128,4.7494
10152,4.5406
10176,4.9001
10200,5.1299
10224,5.3135
10248,5.9703
10272,6.503
10296,6.7357
10320,6.7762
10344,6.7493
10368,7.3244
10392,7.31
10416,7.0052
10440,6.8949
10464,7.032
10488,6.154
10512,5.7387
10536,5.9188
10560,6.387
10584,6.7467
10608,7.3486
10632,8.3051
10656,9.2575
10680,9.3182
10704,9.0945
10728,9.2805
10752,9.1064
10776,8.4738
10800,8.4428
10824,8.6565
10848,8.361
10872,8.2938
10896,8.2349
10920,8.4275
10944,8.5674
10968,8.1153
10992,8.2514
11016,8.3825
11040,8.423
11064,8.5391
11088,9.0464
11112,8.3872
11136,8.0119
11160,8.2328
11184,8.5171
11208,8.499
11232,8.8138
11256,8.5287
11280,8.0433
11304,6.8441
11328,6.1708
11352,6.4621
11376,6.9965
11400,8.071
11424,8.5533
11448,9.4895
11472,9.4951
11496,9.0325
11520,7.7968
11544,7.2932
11568,7.2216
11592,6.6057
11616,6.4934
11640,6.2114
11664,6.3981
11688,6.0597
11712,6.2909
11736,6.4177
11760,6.4127
11784,6.2723
11808,5.5016
11832,5.0754
11856,4.9008
11880,5.1051
11904,5.2863
11928,5.6101
11952,5.6474
11976,5.7688
12000,5.5264
12024,5.4013
12048,5.393
12072,5.4003
12096,5.5947
12120,5.4411
12144,5.6219
12168,5.8587
12192,5.8071
12216,5.4945
12240,5.7617
12264,5.7443
12288,5.8042
12312,5.7784
12336,5.7071
12360,5.8284
12384,6.0626
12408,5.5353
12432,6.2254
12456,6.7477
12480,7.2146
12504,6.761
12528,6.9787
12552,6.4824
12576,6.4574
12600,6.1255
12624,6.1506
12648,6.2714
12672,6.4232
12696,6.7162
12720,6.3873
12744,6.6617
12768,6.8095
12792,7.2424
12816,7.1728
12840,7.9568
12864,8.172
12888,8.6321
12912,8.3161
12936,8.2708
12960,7.7448
12984,7.8358
13008,7.9009
13032,7.8418
13056,7.2462
13080,7.3812
13104,7.3308
13128,7.4214
13152,8.1438
13176,8.7211
13200,8.9666
13224,9.1636
13248,9.188
13272,10.1854
13296,10.0966
13320,10.6932
13344,11.1247
13368,11.5243
13392,10.2113
13416,11.0981
13440,10.5448
13464,10.3003
13488,9.1427
13512,8.5811
13536,7.3312
13560,6.6139
13584,5.7036
13608,5.3599
13632,5.2269
13656,4.9715
13680,4.8098
13704,4.7688
13728,4.7141
13752,4.5651
13776,4.8269
13800,5.042
13824,5.0005
13848,5.6211
13872,5.9335
13896,6.2154
13920,8.0977
13944,9.6237
13968,10.2107
13992,10.6619
14016,11.076
14040,10.5396
14064,10.4316
14088,10.8756
14112,11.281
14136,11.3561
14160,10.9937
14184,10.4921
14208,10.0691
14232,9.713
14256,9.8534
14280,9.7847
14304,9.9712
14328,10.0753
14352,9.7269
14376,9.6137
14400,9.2514
14424,9.2576
14448,8.683
14472,9.2021
14496,8.673
14520,8.5551
14544,8.1309
14568,7.6923
14592,7.6676
14616,7.9732
14640,8.55
14664,8.7481
14688,9.3826
14712,9.4978
14736,10.0612
14760,10.1688
14784,9.8999
14808,9.9751
14832,9.9151
14856,10.0206
14880,9.7166
14904,10.5752
14928,10.6596
14952,10.8043
14976,10.2271
15000,11.0649
15024,10.8525
15048,11.2333
15072,11.1541
15096,11.6201
15120,11.0877
15144,10.4212
15168,10.6038
15192,11.1124
15216,11.4384
15240,11.4242
15264,12.3768
15288,12.212
15312,12.2611
15336,12.0673
15360,11.9914
15384,11.0562
15408,10.3516
15432,9.9443
15456,9.7083
15480,10.0054
15504,10.4966
15528,10.418
15552,9.5386
15576,8.8232
15600,7.9938
15624,8.1583
15648,8.6269
15672,8.8386
15696,8.81
15720,8.7239
15744,8.4853
15768,8.667
15792,8.9937
15816,9.8572
15840,10.6838
15864,10.9182
15888,10.4248
15912,10.5019
15936,9.7245
15960,9.107
15984,8.9165
16008,9.6633
16032,10.3617
16056,10.8666
16080,11.2356
16104,11.2915
16128,10.795
16152,10.4008
16176,10.0871
16200,9.8421
16224,9.9488
16248,10.3765
16272,10.5262
16296,11.8177
16320,12.5943
16344,12.5961
16368,12.6549
16392,12.7764
16416,12.5981
16440,12.7761
16464,13.0789
16488,12.7601
16512,12.4873
16536,11.9762
16560,11.4421
16584,10.9055
16608,10.7676
16632,10.6008
16656,11.2401
16680,11.0456
16704,12.0918
16728,12.7087
16752,13.102
16776,12.7197
16800,12.8876
16824,12.1263
16848,12.1141
16872,12.181
16896,11.7029
16920,12.1579
16944,11.7695
16968,12.3545
16992,13.5976
17016,14.2051
17040,13.9689
17064,14.2999
17088,13.9478
17112,12.1751
17136,11.4577
17160,12.0512
17184,12.0169
17208,10.7453
17232,10.7969
17256,11.3425
17280,10.4531
17304,10.8944
17328,11.5872
17352,12.0188
17376,12.2947
17400,13.0007
17424,12.7735
17448,13.1684
17472,13.1625
17496,12.3914
17520,11.6865
17544,12.0187
17568,12.4608
17592,12.6836
17616,13.4167
17640,14.3629
17664,14.5932
17688,13.5365
17712,13.451
17736,13.4687
17760,12.561
17784,12.3614
17808,12.9415
17832,13.215
17856,12.5398
17880,12.6758
17904,12.1138
17928,11.7642
17952,11.743
17976,12.3693
18000,12.1
18024,13.1782
18048,12.9478
18072,12.8874
18096,12.4796
18120,13.0394
18144,12.6028
18168,13.0674
18192,13.469
18216,13.6942
18240,13.6677
18264,12.9533
18288,11.9942
18312,11.2567
18336,11.0413
18360,10.2527
18384,10.2646
18408,10.2748
18432,9.2652
18456,8.3194
18480,8.513
18504,7.7731
18528,9.0069
18552,10.025
18576,11.1727
18600,11.1726
18624,11.9596
18648,11.3972
18672,11.447
18696,12.0379
18720,12.8487
18744,13.3954
18768,14.013
18792,14.384
18816,14.1348
18840,13.6405
18864,14.1645
18888,14.2861
18912,14.4489
18936,13.2893
18960,13.6999
18984,13.4035
19008,12.9614
19032,11.969
19056,12.4752
19080,12.8435
19104,12.4694
19128,12.6752
19152,13.5475
19176,13.4791
19200,12.8948
19224,13.2266
19248,13.1506
19272,12.9445
19296,13.3491
19320,13.3576
19344,12.9601
19368,12.6836
19392,11.9706
19416,11.5458
19440,11.6065
19464,11.7501
19488,11.7824
19512,12.5995
19536,13.0958
19560,13.4573
19584,13.8202
19608,14.3349
19632,14.2615
19656,14.1669
19680,13.8927
19704,13.1998
19728,13.5282
19752,13.743
19776,14.5413
19800,14.722
19824,15.356
19848,14.5458
19872,14.0054
19896,12.6347
19920,13.0983
19944,13.1202
19968,14.3463
19992,14.931
20016,15.9651
20040,16.0781
20064,15.8849
20088,15.5468
20112,15.9808
20136,16.787
20160,17.2445
20184,18.1811
20208,18.9372
20232,19.8289
20256,19.223
20280,17.5551
20304,16.174
20328,14.1589
20352,11.4455
20376,9.4749
20400,9.2208
20424,10.0439
20448,10.6608
20472,11.8182
20496,12.0988
20520,12.3995
20544,11.5453
20568,12.1002
20592,12.9965
20616,15.1828
20640,17.592
20664,19.157
20688,20.1645
20712,20.3632
20736,20.2021
20760,18.9471
20784,18.1787
20808,17.5386
20832,17.0387
20856,16.6612
20880,16.3927
20904,17.4488
20928,16.4586
20952,15.535
20976,15.243
21000,15.3467
21024,14.247
21048,15.2721
21072,15.8742
21096,16.6782
21120,17.1664
21144,17.8898
21168,18.9297
21192,20.1183
21216,20.6419
21240,21.3383
21264,22.0633
21288,20.8699
21312,20.3887
21336,19.9413
21360,19.1017
21384,17.9196
21408,18.11
21432,18.0704
21456,17.4118
21480,17.8962
21504,18.0341
21528,17.3071
21552,17.5867
21576,18.1443
21600,17.3942
21624,16.7132
21648,16.7332
21672,16.4831
21696,15.6216
21720,14.17
21744,15.0719
21768,15.3727
21792,13.6234
21816,13.3117
21840,14.0598
21864,13.458
21888,12.9574
21912,13.7372
21936,14.8523
21960,15.2836
21984,14.6401
22008,14.7011
22032,14.6578
22056,13.725
22080,13.7179
22104,13.9872
22128,14.5114
22152,15.5805
22176,16.3199
22200,17.3232
22224,17.9874
22248,17.8964
22272,17.1821
22296,16.895
22320,16.6669
22344,16.9677
22368,18.4044
22392,18.61
22416,19.1561
22440,18.8924
22464,18.9236
22488,18.2797
22512,18.4076
22536,17.1806
22560,16.9062
22584,15.7886
22608,14.8363
22632,13.9965
22656,13.7494
22680,13.4125
22704,14.2798
22728,14.4806
22752,15.7024
22776,16.9109
22800,16.6516
22824,15.9217
22848,16.4893
22872,16.4305
22896,16.8322
22920,17.8114
22944,20.5068
22968,20.8227
22992,21.2513
23016,21.8405
23040,22.3221
23064,21.314
23088,21.1778
23112,20.836
23136,20.3105
23160,20.5898
23184,19.9653
23208,20.2219
23232,20.7969
23256,22.0202
23280,22.0178
23304,23.7617
23328,24.314
23352,24.7596
23376,24.304
23400,25.9561
23424,24.7823
23448,25.4798
23472,26.6841
23496,26.2917
23520,26.3908
23544,26.7583
23568,26.5802
23592,26.0118
23616,25.6613
23640,23.6853
23664,24.3349
23688,22.8105
23712,21.9362
23736,23.8773
23760,24.1169
23784,22.6058
23808,23.9261
23832,23.9511
23856,22.9407
23880,22.7672
23904,24.389
23928,24.0509
23952,25.0642
23976,25.6355
24000,28.3101
24024,27.881
24048,27.1869
24072,26.2052
24096,26.8011
24120,25.6581
24144,26.2488
24168,27.0125
24192,28.1643
24216,28.6675
24240,29.3374
24264,28.5357
24288,28.9665
24312,27.821
24336,26.5382
24360,24.959
24384,26.4318
24408,26.3054
24432,27.4429
24456,28.1231
24480,27.9186
24504,27.3136
24528,27.975
24552,28.0743
24576,27.7873
24600,28.9992
24624,27.8914
24648,27.4216
24672,27.263
24696,28.0962
24720,27.719
24744,28.4493
24768,29.4868
24792,29.7092
24816,29.7521
24840,31.1239
24864,32.096
24888,32.039
24912,32.7547
24936,31.8366
24960,31.0152
24984,31.7402
25008,31.1754
25032,30.4569
25056,29.9493
25080,30.2241
25104,28.9031
25128,29.2929
25152,29.2667
25176,30.4202
25200,30.0296
25224,30.1306
25248,30.1807
25272,29.8414
25296,29.9449
25320,30.8576
25344,31.2761
25368,31.929
25392,32.9704
25416,33.5746
25440,33.867
25464,33.3052
25488,31.5089
25512,30.9628
25536,31.08
25560,30.458
25584,31.639
25608,32.8124
25632,33.0487
25656,31.9182
25680,32.1823
25704,31.3756
25728,31.0114
25752,30.3354
25776,30.821
25800,29.741
25824,30.0516
25848,30.2376
25872,30.4769
25896,31.0417
25920,31.1293
25944,30.8447
25968,31.9195
25992,32.5636
26016,30.9943
26040,31.3995
26064,30.2429
26088,28.9525
26112,28.579
26136,28.6648
26160,28.7788
26184,30.4676
26208,29.999
26232,30.8268
26256,31.2743
26280,31.6031
26304,31.6198
26328,31.7759
26352,30.7438
26376,31.104
26400,30.4295
26424,30.2005
26448,30.3525
26472,30.4507
26496,29.7145
26520,29.5817
26544,29.7498
26568,30.6065
26592,30.3736
26616,31.3994
26640,31.1557
26664,31.3386
26688,30.756
26712,30.823
26736,30.3533
26760,29.8123
26784,28.6074
26808,28.4491
26832,29.5873
26856,29.1147
26880,30.2815
26904,30.1349
26928,30.2597
26952,28.6906
26976,28.7906
27000,29.6927
27024,30.1146
27048,29.3064
27072,29.3085
27096,29.8205
27120,29.4611
27144,29.6241
27168,31.5156
27192,32.1664
27216,32.1768
27240,31.2404
27264,31.873
27288,30.3483
27312,31.0565
27336,31.1044
27360,32.2888
27384,32.2807
27408,32.9028
27432,32.7341
27456,32.5647
27480,32.6597
27504,31.3171
27528,30.2192
27552,29.6833
27576,29.2787
27600,28.5741
27624,30.1721
27648,31.1914
27672,31.6567
27696,32.3755
27720,31.4046
27744,30.9124
27768,31.1535
27792,29.7407
27816,28.4405
27840,29.065
27864,29.6926
27888,30.0454
27912,30.8841
27936,32.0986
27960,32.5799
27984,31.7119
28008,31.4819
28032,32.4194
28056,31.7359
28080,32.4515
28104,32.6984
28128,32.2163
28152,31.6097
28176,32.0944
28200,31.6798
28224,30.7697
28248,30.1583
28272,29.5795
28296,28.9751
28320,27.7981
28344,28.9346
28368,29.1998
28392,29.0574
28416,28.4815
28440,28.6799
28464,28.1312
28488,28.3371
28512,27.7995
28536,27.7096
28560,27.7999
28584,27.6539
28608,27.9815
28632,29.1825
28656,29.7761
28680,29.4578
28704,29.6288
28728,29.5465
28752,29.1843
28776,29.6001
28800,29.7519
28824,29.6277
28848,29.8234
28872,29.1122
28896,29.2251
28920,29.0898
28944,29.1387
28968,29.0442
28992,29.1798
29016,28.2963
29040,27.3607
29064,26.2928
29088,25.5709
29112,25.3964
29136,24.8877
29160,25.8405
29184,26.0727
29208,26.1971
29232,26.8688
29256,27.6794
29280,27.6911
29304,28.0194
29328,27.9074
29352,28.2631
29376,28.6369
29400,27.8975
29424,28.6027
29448,28.9393
29472,28.5486
29496,28.2796
29520,29.4735
29544,29.0166
29568,28.1811
29592,28.4357
29616,27.5312
29640,26.9318
29664,26.3174
29688,27.5344
29712,27.7488
29736,28.799
29760,29.1772
29784,28.8534
29808,28.4696
29832,27.7988
29856,27.8462
29880,28.2177
29904,29.1476
29928,29.5897
29952,29.6262
29976,29.5472
30000,28.8135
30024,28.5712
30048,27.5776
30072,27.9564
30096,27.8514
30120,27.3924
30144,27.1636
30168,27.6653
30192,27.1748
30216,26.8797
30240,26.6362
30264,28.3045
30288,28.2505
30312,28.5249
30336,28.1984
30360,28.5257
30384,27.2041
30408,26.6304
30432,27.0343
30456,27.3053
30480,27.5029
30504,26.5468
30528,26.8346
30552,26.2626
30576,27.0498
30600,27.315
30624,28.2965
30648,28.4451
30672,28.087
30696,27.5636
30720,28.0868
30744,27.0087
30768,25.5667
30792,26.1298
30816,25.6668
30840,25.0182
30864,25.5213
30888,26.8782
30912,26.4495
30936,26.836
30960,26.7711
30984,27.1178
31008,26.8486
31032,27.9921
31056,27.8103
31080,28.7122
31104,28.9982
31128,29.9283
31152,29.7049
31176,29.209
31200,28.733
31224,28.8012
31248,28.5328
31272,27.2456
31296,28.1767
31320,27.977
31344,28.7548
31368,29.1507
31392,29.9055
31416,29.9019
31440,30.237
31464,29.2291
31488,27.8893
31512,27.5662
31536,27.6098
31560,28.4584
31584,28.2476
31608,28.7799
31632,28.8889
31656,29.0166
31680,27.5732
31704,27.3775
31728,26.9197
31752,27.1573
31776,26.8022
31800,26.4168
31824,26.8529
31848,27.3677
31872,26.0242
31896,26.3318
31920,25.598
31944,25.7599
31968,25.7188
31992,26.4824
32016,26.7816
32040,28.0986
32064,28.1206
32088,28.2725
32112,28.3889
32136,27.5582
32160,26.6158
32184,25.8677
32208,25.2195
32232,25.4804
32256,25.5978
32280,26.5983
32304,26.9012
32328,26.92
32352,27.481
32376,26.8586
32400,26.3142
32424,26.5046
32448,27.0566
32472,25.721
32496,26.359
32520,26.8326
32544,26.3398
32568,25.1048
32592,25.8675
32616,25.7786
32640,25.664
32664,26.6808
32688,27.8186
32712,28.1137
32736,27.4251
32760,27.8582
32784,26.3684
32808,25.8577
32832,25.9707
32856,26.2844
32880,26.0398
32904,26.7908
32928,26.559
32952,25.8836
32976,25.3362
33000,24.8898
33024,24.2098
33048,25.2785
33072,25.9339
33096,26.8934
33120,27.2099
33144,28.5747
33168,27.7849
33192,26.2588
33216,26.3831
33240,26.5443
33264,26.6947
33288,26.4812
33312,27.6243
33336,26.5583
33360,25.9252
33384,25.2454
33408,23.1516
8,21.2965
32,17.6905
56,15.6812
80,13.7451
104,9.4429
128,7.0712
152,9.6666
176,11.7355
200,15.2905
224,19.1845
248,22.3388
272,23.4346
296,24.9709
320,24.9893
344,24.1734
368,24.032
392,24.6518
416,24.8303
440,24.9995
464,26.9659
488,28.6338
512,28.3978
536,28.6356
560,29.0424
584,28.1055
608,27.012
632,27.1577
656,27.8124
680,27.0319
704,27.0037
728,27.3441
752,27.3959
776,26.8665
800,27.0872
824,26.9332
848,27.5458
872,28.2577
896,27.5466
920,28.2019
944,28.9009
968,27.8555
992,27.2844
1016,27.5927
1040,28.3095
1064,28.6911
1088,30.2028
1112,30.5394
1136,30.6833
1160,29.3885
1184,28.8571
1208,29.1795
1232,29.388
1256,30.3818
1280,31.0854
1304,31.2865
1328,30.6447
1352,31.5473
1376,30.9022
1400,30.9182
1424,30.741
1448,31.2209
1472,30.4772
1496,30.5721
1520,30.6172
1544,29.5708
1568,29.6339
1592,29.3062
1616,30.7247
1640,30.8829
1664,31.3019
1688,30.7085
1712,31.4084
1736,31.1564
1760,30.9229
1784,31.6094
1808,32.0669
1832,30.4792
1856,29.6357
1880,30.4351
1904,31.8046
1928,31.9201
1952,32.3014
1976,32.8398
2000,32.7736
2024,31.7899
2048,32.3132
2072,32.674
2096,32.5051
2120,31.2117
2144,30.4674
2168,28.6743
2192,29.4154
2216,28.6138
2240,29.0534
2264,29.9704
2288,30.9458
2312,31.4593
2336,32.5418
2360,32.3397
2384,31.406
2408,31.977
2432,30.0643
2456,30.2128
2480,30.1844
2504,30.2462
2528,30.1572
2552,31.0193
2576,30.6706
2600,30.6359
2624,31.215
2648,31.2225
2672,31.0458
2696,29.7922
2720,30.6041
2744,30.823
2768,30.4592
2792,30.1546
2816,31.2334
2840,32.5709
2864,32.9024
2888,33.2335
2912,33.9225
2936,33.1394
2960,31.9904
2984,30.3752
3008,30.3393
3032,31.6383
3056,32.7303
3080,32.039
3104,32.7215
3128,32.8527
3152,31.3062
3176,31.2787
3200,31.8228
3224,31.6197
3248,31.5603
3272,32.1712
3296,31.6745
3320,31.6389
3344,32.3248
3368,32.643
3392,31.7656
3416,32.0871
3440,31.9269
3464,32.025
3488,32.5486
3512,32.3952
3536,32.3292
3560,32.8922
3584,33.0894
3608,31.7129
3632,33.616
3656,33.233
3680,33.4303
3704,33.2084
3728,33.3929
3752,32.0954
3776,32.366
3800,32.1135
3824,31.771
3848,31.9317
3872,32.0732
3896,31.6781
3920,30.5807
3944,30.1443
3968,29.258
3992,29.187
4016,29.853
4040,30.6392
4064,31.6732
4088,33.4816
4112,32.9926
4136,32.3527
4160,32.1561
4184,31.5671
4208,31.3067
4232,31.4886
4256,31.8815
4280,32.1241
4304,32.4033
4328,32.8576
4352,33.6469
4376,33.9012
4400,33.9047
4424,33.1771
4448,32.2603
4472,31.6349
4496,30.7448
4520,31.0253
4544,30.827
4568,30.3051
4592,30.967
4616,31.9105
4640,32.1766
4664,33.1092
4688,33.4054
4712,32.4079
4736,31.6461
4760,30.5374
4784,31.4058
4808,31.6134
4832,32.386
4856,33.175
4880,32.8883
4904,31.7964
4928,31.263
4952,31.2495
4976,31.1914
5000,32.2278
5024,32.8545
5048,32.7627
5072,32.3573
5096,32.1478
5120,32.272
5144,32.3216
5168,32.6122
5192,33.5736
5216,33.3342
5240,33.0391
5264,32.5989
5288,32.3547
5312,30.8685
5336,30.9701
5360,30.723
5384,30.762
5408,31.2887
5432,32.193
5456,31.5076
5480,32.0569
5504,30.7805
5528,30.4823
5552,30.0282
5576,30.3732
5600,30.4363
5624,31.1201
5648,30.9727
5672,31.4677
5696,31.3209
5720,30.5671
5744,30.4666
5768,30.2582
5792,30.5618
5816,31.3283
5840,31.2174
5864,31.6892
5888,32.3509
5912,31.6415
5936,31.226
5960,31.2039
5984,31.1774
6008,30.2313
6032,29.3013
6056,29.1849
6080,28.8291
6104,29.0504
6128,30.1181
6152,31.5356
6176,31.8939
6200,32.9461
6224,32.371
6248,31.9213
6272,31.2403
6296,30.7641
6320,30.2382
6344,31.4795
6368,31.8028
6392,32.4042
6416,31.8531
6440,31.3294
6464,30.4352
6488,30.0574
6512,29.6458
6536,30.7012
6560,31.8181
6584,31.9793
6608,31.7604
6632,32.2385
6656,31.817
6680,30.7832
6704,30.3189
6728,31.0076
6752,29.8661
6776,29.8369
6800,29.5135
6824,29.1961
6848,29.3001
6872,29.1891
6896,29.0515
6920,29.4714
6944,29.7708
6968,28.6681
6992,29.3769
7016,30.3356
7040,31.3648
7064,32.1421
7088,32.1307
7112,32.1186
7136,31.3309
7160,31.5859
7184,31.6476
7208,31.7926
7232,31.7569
7256,31.2617
7280,30.8691
7304,30.0091
7328,29.903
7352,29.8962
7376,29.413
7400,29.3273
7424,29.5809
7448,30.1797
7472,29.4845
7496,30.0743
7520,28.9206
7544,29.5815
7568,29.885
7592,30.2833
7616,30.5747
7640,31.6344
7664,31.5604
7688,31.0838
7712,31.5552
7736,31.8781
7760,32.0973
7784,30.8019
7808,29.9852
7832,28.2161
7856,27.7166
7880,27.1835
7904,27.18
7928,28.185
7952,30.0682
7976,30.9199
8000,31.1274
8024,32.1339
8048,31.4582
8072,30.8239
8096,30.2764
8120,29.3393
8144,28.5984
8168,29.0379
8192,29.9421
8216,30.2448
8240,30.8931
8264,31.2733
8288,31.8101
8312,31.1481
8336,30.4074
8360,30.5059
8384,30.9052
8408,30.7659
8432,31.2478
8456,33.3917
8480,33.771
8504,33.3379
8528,33.701
8552,34.0415
8576,32.3077
8600,32.274
8624,32.8202
8648,32.1465
8672,31.7911
8696,32.3349
8720,32.1864
8744,32.2117
8768,32.5766
8792,32.1777
8816,32.2753
8840,31.9088
8864,31.3434
8888,31.0609
8912,31.5974
8936,31.4425
8960,30.8546
8984,31.135
9008,31.1372
9032,30.933
9056,31.1528
9080,32.1288
9104,32.0709
9128,32.99
9152,32.9586
9176,33.8563
9200,33.4463
9224,33.1999
9248,32.1436
9272,30.9783
9296,29.3149
9320,30.7404
